page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
3,48,1,men 45-49 400 LC Meter freestyle,"De Elejalde, Ramiro",49,1977,Nunoa Master,3,"5:56,00",356000,"6:26,59",386590,valid,"3 De Elejalde, Ramiro 49 Nunoa Master 5:56,00 6:26,59"
3,49,1,men 45-49 400 LC Meter freestyle,"Martinez, Rodrigo",45,1981,Stadio Italiano,4,"6:28,00",388000,"6:27,04",387040,valid,"4 Martinez, Rodrigo 45 Stadio Italiano 6:28,00 6:27,04"
3,50,1,men 45-49 400 LC Meter freestyle,"Casana, Jorge",47,1979,Lozada Swim Team,5,"5:45,90",345900,"6:48,31",408310,valid,"5 Casana, Jorge 47 Lozada Swim Team 5:45,90 6:48,31"
3,51,1,men 45-49 400 LC Meter freestyle,"Ibanñez, Claudio",45,1981,Condrictios Team,6,"8:30,00",510000,"9:21,20",561200,valid,"6 Ibanñez, Claudio 45 Condrictios Team 8:30,00 9:21,20"
3,53,1,men 50-54 400 LC Meter freestyle,"Casassus, Matias",54,1972,Estadio Espanñol,1,"5:25,00",325000,"5:33,42",333420,valid,"1 Casassus, Matias 54 Estadio Espanñol 5:25,00 5:33,42"
4,5,1,men 50-54 400 LC Meter freestyle,"Gutierrez Oliveros, Luis",52,1974,Club Deportivo UC,2,"5:47,27",347270,"5:51,22",351220,valid,"2 Gutierrez Oliveros, Luis 52 Club Deportivo UC 5:47,27 5:51,22"
4,6,1,men 50-54 400 LC Meter freestyle,"Matulic L, Wladimir",53,1973,Club Deportivo UC,3,"6:06,32",366320,"6:07,51",367510,valid,"3 Matulic L, Wladimir 53 Club Deportivo UC 6:06,32 6:07,51"
4,7,1,men 50-54 400 LC Meter freestyle,"Zoppi, Giorgio",54,1972,Delfines de las Condes,4,"6:00,00",360000,"6:07,91",367910,valid,"4 Zoppi, Giorgio 54 Delfines de las Condes 6:00,00 6:07,91"
4,8,1,men 50-54 400 LC Meter freestyle,"Bastidas, Marcelo",52,1974,Fullmar,5,"6:50,00",410000,"6:44,57",404570,valid,"5 Bastidas, Marcelo 52 Fullmar 6:50,00 6:44,57"
4,9,1,men 50-54 400 LC Meter freestyle,"Delgado, Julio",52,1974,Stadio Italiano,6,"6:40,00",400000,"7:41,32",461320,valid,"6 Delgado, Julio 52 Stadio Italiano 6:40,00 7:41,32"
4,10,1,men 50-54 400 LC Meter freestyle,"Cabaret, Sebastian",51,1975,Tiburones de Curico,7,"7:45,00",465000,"7:51,60",471600,valid,"7 Cabaret, Sebastian 51 Tiburones de Curico 7:45,00 7:51,60"
4,11,1,men 50-54 400 LC Meter freestyle,"Leiva, Alejandro T",51,1975,Africa Natacion,8,"7:15,00",435000,"8:06,57",486570,valid,"8 Leiva, Alejandro T 51 Africa Natacion 7:15,00 8:06,57"
4,12,1,men 50-54 400 LC Meter freestyle,"Lastra, Enrique",52,1974,Tiburones de Curico,9,"7:45,00",465000,"8:12,59",492590,valid,"9 Lastra, Enrique 52 Tiburones de Curico 7:45,00 8:12,59"
4,14,1,men 55-59 400 LC Meter freestyle,"Tapia, Miguel",57,1969,Stadio Italiano,1,"4:48,00",288000,"4:55,13",295130,valid,"1 Tapia, Miguel 57 Stadio Italiano 4:48,00 4:55,13"
4,15,1,men 55-59 400 LC Meter freestyle,"Moenne, Gonzalo",57,1969,H2o,2,"5:30,00",330000,"5:17,14",317140,valid,"2 Moenne, Gonzalo 57 H2o 5:30,00 5:17,14"
4,16,1,men 55-59 400 LC Meter freestyle,"Leguizamon, Bernardino",55,1971,Youtopia,3,"5:40,00",340000,"6:00,26",360260,valid,"3 Leguizamon, Bernardino 55 Youtopia 5:40,00 6:00,26"
4,17,1,men 55-59 400 LC Meter freestyle,"Lecaros, Pablo",57,1969,Delfines de las Condes,4,"6:13,00",373000,"6:26,13",386130,valid,"4 Lecaros, Pablo 57 Delfines de las Condes 6:13,00 6:26,13"
4,18,1,men 55-59 400 LC Meter freestyle,"Cruzat, Alvaro",59,1967,Stadio Italiano,5,"6:28,62",388620,"6:37,50",397500,valid,"5 Cruzat, Alvaro 59 Stadio Italiano 6:28,62 6:37,50"
4,19,1,men 55-59 400 LC Meter freestyle,"Arrigorriaga, Jaime",58,1968,Delfines de las Condes,6,"6:33,00",393000,"6:41,62",401620,valid,"6 Arrigorriaga, Jaime 58 Delfines de las Condes 6:33,00 6:41,62"
4,20,1,men 55-59 400 LC Meter freestyle,"Garcia, Eloy",59,1967,Lozada Swim Team,7,"6:45,00",405000,"6:55,79",415790,valid,"7 Garcia, Eloy 59 Lozada Swim Team 6:45,00 6:55,79"
4,21,1,men 55-59 400 LC Meter freestyle,"Panetti, Mario",59,1967,Golden,8,"7:06,00",426000,"7:04,45",424450,valid,"8 Panetti, Mario 59 Golden 7:06,00 7:04,45"
4,22,1,men 55-59 400 LC Meter freestyle,"Godoy, Eduardo",55,1971,Master U de Chile,9,"6:50,00",410000,"7:07,84",427840,valid,"9 Godoy, Eduardo 55 Master U de Chile 6:50,00 7:07,84"
4,23,1,men 55-59 400 LC Meter freestyle,"Uribe, Daniel",55,1971,Nunoa Master,10,"7:40,00",460000,"7:11,63",431630,valid,"10 Uribe, Daniel 55 Nunoa Master 7:40,00 7:11,63"
4,24,1,men 55-59 400 LC Meter freestyle,"Portilla, Sergio",58,1968,Squadra Proswim,11,"6:30,00",390000,"7:23,81",443810,valid,"11 Portilla, Sergio 58 Squadra Proswim 6:30,00 7:23,81"
4,26,1,men 60-64 400 LC Meter freestyle,"Bernales, Pablo",63,1963,Estadio Espanñol,1,"5:49,50",349500,"5:48,59",348590,valid,"1 Bernales, Pablo 63 Estadio Espanñol 5:49,50 5:48,59"
4,27,1,men 60-64 400 LC Meter freestyle,"Fonturbel, Alberto",60,1966,Master Providencia,2,"6:13,00",373000,"6:21,34",381340,valid,"2 Fonturbel, Alberto 60 Master Providencia 6:13,00 6:21,34"
4,29,1,men 65-69 400 LC Meter freestyle,"Trewhela, Juan Carlos",66,1960,Squadra Proswim,1,"5:40,00",340000,"5:43,61",343610,valid,"1 Trewhela, Juan Carlos 66 Squadra Proswim 5:40,00 5:43,61"
4,30,1,men 65-69 400 LC Meter freestyle,"Aybar, Miguel",67,1959,Master U de Chile,2,"7:50,00",470000,"7:40,06",460060,valid,"2 Aybar, Miguel 67 Master U de Chile 7:50,00 7:40,06"
4,31,1,men 65-69 400 LC Meter freestyle,"Toledo, Fredi",67,1959,Natacion Master Recoleta,3,"7:38,00",458000,"8:10,58",490580,valid,"3 Toledo, Fredi 67 Natacion Master Recoleta 7:38,00 8:10,58"
4,33,1,men 70-74 400 LC Meter freestyle,"Cruz, Manuel",70,1956,Stadio Italiano,1,"6:17,00",377000,"6:40,26",400260,valid,"1 Cruz, Manuel 70 Stadio Italiano 6:17,00 6:40,26"
4,34,1,men 70-74 400 LC Meter freestyle,"Donoso, Juan",71,1955,Master San Bernardo,2,"6:30,00",390000,"6:44,62",404620,valid,"2 Donoso, Juan 71 Master San Bernardo 6:30,00 6:44,62"
4,35,1,men 70-74 400 LC Meter freestyle,"Bustos, Jose Maria",72,1954,Stadio Italiano,3,"7:30,00",450000,"7:51,75",471750,valid,"3 Bustos, Jose Maria 72 Stadio Italiano 7:30,00 7:51,75"
4,36,1,men 70-74 400 LC Meter freestyle,"Guerrero, Roberto",70,1956,Master San Bernardo,4,"8:00,00",480000,"9:29,33",569330,valid,"4 Guerrero, Roberto 70 Master San Bernardo 8:00,00 9:29,33"
4,37,1,men 70-74 400 LC Meter freestyle,"Vasquez, Oscar",71,1955,Aquamaster Chillan,5,"8:42,00",522000,"10:05,56",605560,valid,"5 Vasquez, Oscar 71 Aquamaster Chillan 8:42,00 10:05,56"
4,39,1,men 75-79 400 LC Meter freestyle,"Guerra B, Manfredo",75,1951,Calambre Swim Team,1,"6:45,00",405000,"6:43,70",403700,valid,"1 Guerra B, Manfredo 75 Calambre Swim Team 6:45,00 6:43,70"
4,40,1,men 75-79 400 LC Meter freestyle,"Gojanovic, Jure",75,1951,Lo Que Boto La Ola,2,"9:09,55",549550,"9:22,29",562290,valid,"2 Gojanovic, Jure 75 Lo Que Boto La Ola 9:09,55 9:22,29"
4,41,1,men 75-79 400 LC Meter freestyle,"Canepa, Angel",79,1947,Stadio Italiano,3,"14:00,00",840000,"11:26,86",686860,valid,"3 Canepa, Angel 79 Stadio Italiano 14:00,00 11:26,86"
4,42,1,men 75-79 400 LC Meter freestyle,"Torrejon, Raul",76,1950,Natacion Buin,4,"12:50,00",770000,"11:44,99",704990,valid,"4 Torrejon, Raul 76 Natacion Buin 12:50,00 11:44,99"
4,44,2,women 20-24 50 LC Meter backstroke,"Rauch, Emma",22,2004,Stadio Italiano,1,"34,00",34000,"37,06",37060,valid,"1 Rauch, Emma 22 Stadio Italiano 34,00 37,06"
4,46,2,women 25-29 50 LC Meter backstroke,"Saavedra, Victoria",27,1999,Squadra Proswim,1,"34,00",34000,"34,84",34840,valid,"1 Saavedra, Victoria 27 Squadra Proswim 34,00 34,84"
4,47,2,women 25-29 50 LC Meter backstroke,"Albornoz, Javiera",29,1997,Lozada Swim Team,2,"32,80",32800,"35,03",35030,valid,"2 Albornoz, Javiera 29 Lozada Swim Team 32,80 35,03"
4,48,2,women 25-29 50 LC Meter backstroke,"Collingwood, Camila",25,2001,Stadio Italiano,3,"34,00",34000,"35,43",35430,valid,"3 Collingwood, Camila 25 Stadio Italiano 34,00 35,43"
4,49,2,women 25-29 50 LC Meter backstroke,"Consigliere, Chiara",29,1997,Stadio Italiano,4,"38,09",38090,"37,52",37520,valid,"4 Consigliere, Chiara 29 Stadio Italiano 38,09 37,52"
4,50,2,women 25-29 50 LC Meter backstroke,"Badilla, Claudia",27,1999,Aquamaster Chillan,5,"36,27",36270,"38,38",38380,valid,"5 Badilla, Claudia 27 Aquamaster Chillan 36,27 38,38"
4,51,2,women 25-29 50 LC Meter backstroke,"Perea, Rocio",26,2000,Copiapo Swim,6,"36,00",36000,"38,91",38910,valid,"6 Perea, Rocio 26 Copiapo Swim 36,00 38,91"
5,5,2,women 25-29 50 LC Meter backstroke,"Cardenas, Ambar",26,2000,Nunoa Master,7,"39,80",39800,"42,62",42620,valid,"7 Cardenas, Ambar 26 Nunoa Master 39,80 42,62"
5,6,2,women 25-29 50 LC Meter backstroke,"Carcamo, Maria Paz",27,1999,Goura Swim Team,8,"47,00",47000,"45,32",45320,valid,"8 Carcamo, Maria Paz 27 Goura Swim Team 47,00 45,32"
5,7,2,women 25-29 50 LC Meter backstroke,"Bravo, Alejandra",25,2001,Lozada Swim Team,9,"58,90",58900,"48,98",48980,valid,"9 Bravo, Alejandra 25 Lozada Swim Team 58,90 48,98"
5,9,2,women 30-34 50 LC Meter backstroke,"Spuhr, Marianne",32,1994,Estadio Espanñol,1,"33,90",33900,"35,09",35090,valid,"1 Spuhr, Marianne 32 Estadio Espanñol 33,90 35,09"
5,10,2,women 30-34 50 LC Meter backstroke,"Rojas, Ana",33,1993,Lozada Swim Team,2,"38,70",38700,"38,84",38840,valid,"2 Rojas, Ana 33 Lozada Swim Team 38,70 38,84"
5,11,2,women 30-34 50 LC Meter backstroke,"Covarrubias, Paula",33,1993,Goura Swim Team,3,"38,00",38000,"40,41",40410,valid,"3 Covarrubias, Paula 33 Goura Swim Team 38,00 40,41"
5,12,2,women 30-34 50 LC Meter backstroke,"Guzman, Maria",32,1994,Lozada Swim Team,4,"37,00",37000,"40,55",40550,valid,"4 Guzman, Maria 32 Lozada Swim Team 37,00 40,55"
5,13,2,women 30-34 50 LC Meter backstroke,"Olguin, Daniela",31,1995,Stadio Italiano,5,"45,00",45000,"41,15",41150,valid,"5 Olguin, Daniela 31 Stadio Italiano 45,00 41,15"
5,14,2,women 30-34 50 LC Meter backstroke,"Zamora, Barbara",30,1996,Master Vitacura,6,"41,00",41000,"43,66",43660,valid,"6 Zamora, Barbara 30 Master Vitacura 41,00 43,66"
5,15,2,women 30-34 50 LC Meter backstroke,"Solans, Ines",34,1992,Goura Swim Team,7,"41,00",41000,"43,72",43720,valid,"7 Solans, Ines 34 Goura Swim Team 41,00 43,72"
5,16,2,women 30-34 50 LC Meter backstroke,"Rubio, Emilia",31,1995,Goura Swim Team,8,"43,00",43000,"44,93",44930,valid,"8 Rubio, Emilia 31 Goura Swim Team 43,00 44,93"
5,17,2,women 30-34 50 LC Meter backstroke,"Escudero, Francesca",31,1995,Lozada Swim Team,9,"50,00",50000,"45,88",45880,valid,"9 Escudero, Francesca 31 Lozada Swim Team 50,00 45,88"
5,18,2,women 30-34 50 LC Meter backstroke,"Regaldis, Andrea",30,1996,Aguila Natacion,10,"50,00",50000,"46,94",46940,valid,"10 Regaldis, Andrea 30 Aguila Natacion 50,00 46,94"
5,19,2,women 30-34 50 LC Meter backstroke,"Munizaga, Javiera",30,1996,Estadio Espanñol,11,"42,50",42500,"47,69",47690,valid,"11 Munizaga, Javiera 30 Estadio Espanñol 42,50 47,69"
5,20,2,women 30-34 50 LC Meter backstroke,"Gonzalez, Tracy",34,1992,Nunoa Master,12,"50,10",50100,"49,20",49200,valid,"12 Gonzalez, Tracy 34 Nunoa Master 50,10 49,20"
5,21,2,women 30-34 50 LC Meter backstroke,"Quintanilla, Francisca",33,1993,Orinoco Swim Team,13,"1:11,27",71270,"1:14,50",74500,valid,"13 Quintanilla, Francisca 33 Orinoco Swim Team 1:11,27 1:14,50"
5,23,2,women 35-39 50 LC Meter backstroke,"Trewhela, Carolina",38,1988,Squadra Proswim,1,"37,00",37000,"37,34",37340,valid,"1 Trewhela, Carolina 38 Squadra Proswim 37,00 37,34"
5,24,2,women 35-39 50 LC Meter backstroke,"Trewhela, Nicole",38,1988,Ironswim Master,2,"39,00",39000,"42,26",42260,valid,"2 Trewhela, Nicole 38 Ironswim Master 39,00 42,26"
5,25,2,women 35-39 50 LC Meter backstroke,"Von Borries, Cecilia",38,1988,Stadio Italiano,3,"40,00",40000,"42,52",42520,valid,"3 Von Borries, Cecilia 38 Stadio Italiano 40,00 42,52"
5,26,2,women 35-39 50 LC Meter backstroke,"Munñoz, Camila",39,1987,H2o,4,"43,00",43000,"42,93",42930,valid,"4 Munñoz, Camila 39 H2o 43,00 42,93"
5,27,2,women 35-39 50 LC Meter backstroke,"Godoy, Ana",37,1989,Nunoa Master,5,"45,70",45700,"44,55",44550,valid,"5 Godoy, Ana 37 Nunoa Master 45,70 44,55"
5,28,2,women 35-39 50 LC Meter backstroke,"Espoz, Vaneza",37,1989,Copiapo Swim,6,"45,00",45000,"47,27",47270,valid,"6 Espoz, Vaneza 37 Copiapo Swim 45,00 47,27"
5,29,2,women 35-39 50 LC Meter backstroke,"Nunñez, Sabine",38,1988,Aquateam,7,"44,00",44000,"47,72",47720,valid,"7 Nunñez, Sabine 38 Aquateam 44,00 47,72"
5,30,2,women 35-39 50 LC Meter backstroke,"Rodriguez, Dayana",37,1989,Lozada Swim Team,8,"43,59",43590,"50,17",50170,valid,"8 Rodriguez, Dayana 37 Lozada Swim Team 43,59 50,17"
5,31,2,women 35-39 50 LC Meter backstroke,"Rodriguez, Vanessa",37,1989,Lozada Swim Team,9,"40,50",40500,"51,47",51470,valid,"9 Rodriguez, Vanessa 37 Lozada Swim Team 40,50 51,47"
5,32,2,women 35-39 50 LC Meter backstroke,"Cuesta, Carolina",39,1987,Nunoa Master,10,"1:05,00",65000,"1:02,72",62720,valid,"10 Cuesta, Carolina 39 Nunoa Master 1:05,00 1:02,72"
5,33,2,women 35-39 50 LC Meter backstroke,"Aguilon, Anila",39,1987,H2o,,"50,00",50000,DQ,,dsq,"--- Aguilon, Anila 39 H2o 50,00 DQ"
5,35,2,women 40-44 50 LC Meter backstroke,"Turcotte, Isabelle",41,1985,Delfines de las Condes,1,"42,18",42180,"43,25",43250,valid,"1 Turcotte, Isabelle 41 Delfines de las Condes 42,18 43,25"
5,36,2,women 40-44 50 LC Meter backstroke,"Santa Maria, Debora",44,1982,Delfines de las Condes,2,"43,00",43000,"43,53",43530,valid,"2 Santa Maria, Debora 44 Delfines de las Condes 43,00 43,53"
5,37,2,women 40-44 50 LC Meter backstroke,"Perez, Daniela",44,1982,H2o,3,"45,00",45000,"43,89",43890,valid,"3 Perez, Daniela 44 H2o 45,00 43,89"
5,38,2,women 40-44 50 LC Meter backstroke,"Meirovich, Sigal",44,1982,Estadio Istaerlita,4,"48,00",48000,"46,27",46270,valid,"4 Meirovich, Sigal 44 Estadio Istaerlita 48,00 46,27"
5,39,2,women 40-44 50 LC Meter backstroke,"Montero, Maria Antonieta",41,1985,Cien por Ciento Swim,5,"52,00",52000,"52,80",52800,valid,"5 Montero, Maria Antonieta 41 Cien por Ciento Swim 52,00 52,80"
5,40,2,women 40-44 50 LC Meter backstroke,"Soto, Magdalena",41,1985,Squadra Proswim,6,"50,00",50000,"1:08,23",68230,valid,"6 Soto, Magdalena 41 Squadra Proswim 50,00 1:08,23"
5,41,2,women 40-44 50 LC Meter backstroke,"Velasquez, Nohelis",42,1984,Lozada Swim Team,7,"1:15,90",75900,"1:10,40",70400,valid,"7 Velasquez, Nohelis 42 Lozada Swim Team 1:15,90 1:10,40"
5,43,2,women 45-49 50 LC Meter backstroke,"Lozada, Evani",45,1981,Lozada Swim Team,1,"44,00",44000,"42,21",42210,valid,"1 Lozada, Evani 45 Lozada Swim Team 44,00 42,21"
5,44,2,women 45-49 50 LC Meter backstroke,"Vasquez, Carola",49,1977,Natacion Master Recoleta,2,"49,57",49570,"47,10",47100,valid,"2 Vasquez, Carola 49 Natacion Master Recoleta 49,57 47,10"
5,45,2,women 45-49 50 LC Meter backstroke,"Sepulveda, Cecilia",46,1980,Estadio Istaerlita,3,"45,00",45000,"47,93",47930,valid,"3 Sepulveda, Cecilia 46 Estadio Istaerlita 45,00 47,93"
5,46,2,women 45-49 50 LC Meter backstroke,"Gonzalez, Alejandra",45,1981,Ironswim Master,4,"55,00",55000,"1:04,34",64340,valid,"4 Gonzalez, Alejandra 45 Ironswim Master 55,00 1:04,34"
5,48,2,women 50-54 50 LC Meter backstroke,"Klein, Marcela",53,1973,Estadio Istaerlita,1,"39,00",39000,"40,14",40140,valid,"1 Klein, Marcela 53 Estadio Istaerlita 39,00 40,14"
5,49,2,women 50-54 50 LC Meter backstroke,"Ruiz, Macarena",54,1972,Estadio Espanñol,2,"42,00",42000,"44,36",44360,valid,"2 Ruiz, Macarena 54 Estadio Espanñol 42,00 44,36"
5,50,2,women 50-54 50 LC Meter backstroke,"Dekock, Ariane",52,1974,Estadio Espanñol,3,"45,00",45000,"45,26",45260,valid,"3 Dekock, Ariane 52 Estadio Espanñol 45,00 45,26"
5,51,2,women 50-54 50 LC Meter backstroke,"Jara, Carolina",52,1974,Natacion Buin,4,"50,00",50000,"53,26",53260,valid,"4 Jara, Carolina 52 Natacion Buin 50,00 53,26"
5,52,2,women 50-54 50 LC Meter backstroke,"Gonzalez, Elena",52,1974,Nunoa Master,5,"1:02,40",62400,"1:00,63",60630,valid,"5 Gonzalez, Elena 52 Nunoa Master 1:02,40 1:00,63"
5,53,2,women 50-54 50 LC Meter backstroke,"Martinez, Natalia",52,1974,Stadio Italiano,,"50,00",50000,DQ,,dsq,"--- Martinez, Natalia 52 Stadio Italiano 50,00 DQ"
6,5,2,women 55-59 50 LC Meter backstroke,"Lois, Pamela",56,1970,Stadio Italiano,1,"35,00",35000,"38,18",38180,valid,"1 Lois, Pamela 56 Stadio Italiano 35,00 38,18"
6,6,2,women 55-59 50 LC Meter backstroke,"Paris, Claudia",58,1968,Stadio Italiano,2,"42,00",42000,"40,33",40330,valid,"2 Paris, Claudia 58 Stadio Italiano 42,00 40,33"
6,7,2,women 55-59 50 LC Meter backstroke,"Chapanos, Mary",58,1968,Stadio Italiano,3,"43,00",43000,"43,22",43220,valid,"3 Chapanos, Mary 58 Stadio Italiano 43,00 43,22"
6,8,2,women 55-59 50 LC Meter backstroke,"Espinoza, Roxana",59,1967,Lo Que Boto La Ola,4,"48,00",48000,"49,90",49900,valid,"4 Espinoza, Roxana 59 Lo Que Boto La Ola 48,00 49,90"
6,9,2,women 55-59 50 LC Meter backstroke,"Arias, Tatiana",58,1968,Delfines de las Condes,5,"58,50",58500,"52,17",52170,valid,"5 Arias, Tatiana 58 Delfines de las Condes 58,50 52,17"
6,10,2,women 55-59 50 LC Meter backstroke,"Tapia, Marcela G",58,1968,Africa Natacion,6,"1:03,00",63000,"59,28",59280,valid,"6 Tapia, Marcela G 58 Africa Natacion 1:03,00 59,28"
6,11,2,women 55-59 50 LC Meter backstroke,"Hidalgo, Mariela",56,1970,Stadio Italiano,7,"1:05,00",65000,"1:01,92",61920,valid,"7 Hidalgo, Mariela 56 Stadio Italiano 1:05,00 1:01,92"
6,12,2,women 55-59 50 LC Meter backstroke,"Holz, Daniela",55,1971,Stadio Italiano,,"1:00,00",60000,DQ,,dsq,"--- Holz, Daniela 55 Stadio Italiano 1:00,00 DQ"
6,14,2,women 60-64 50 LC Meter backstroke,"Medina, Pamela",61,1965,Stadio Italiano,1,"1:00,00",60000,"54,00",54000,valid,"1 Medina, Pamela 61 Stadio Italiano 1:00,00 54,00"
6,15,2,women 60-64 50 LC Meter backstroke,"Machuca, Claudia C",60,1966,Africa Natacion,2,"1:00,00",60000,"57,06",57060,valid,"2 Machuca, Claudia C 60 Africa Natacion 1:00,00 57,06"
6,16,2,women 60-64 50 LC Meter backstroke,"Rojas, Ivonne",64,1962,Nunoa Master,3,"1:14,60",74600,"1:11,03",71030,valid,"3 Rojas, Ivonne 64 Nunoa Master 1:14,60 1:11,03"
6,17,2,women 60-64 50 LC Meter backstroke,"Preminger, Geraldine",62,1964,Estadio Istaerlita,4,"1:15,00",75000,"1:17,34",77340,valid,"4 Preminger, Geraldine 62 Estadio Istaerlita 1:15,00 1:17,34"
6,18,2,women 60-64 50 LC Meter backstroke,"Ormazabal, Claudia",62,1964,Delfines de las Condes,5,"1:05,00",65000,"1:17,94",77940,valid,"5 Ormazabal, Claudia 62 Delfines de las Condes 1:05,00 1:17,94"
6,19,2,women 60-64 50 LC Meter backstroke,"Castillo, Maylett",61,1965,Lozada Swim Team,6,"1:19,70",79700,"1:24,04",84040,valid,"6 Castillo, Maylett 61 Lozada Swim Team 1:19,70 1:24,04"
6,21,2,women 65-69 50 LC Meter backstroke,"Chamberlain, Mary Ann",66,1960,Stadio Italiano,1,"53,00",53000,"55,01",55010,valid,"1 Chamberlain, Mary Ann 66 Stadio Italiano 53,00 55,01"
6,22,2,women 65-69 50 LC Meter backstroke,"Tapia, Angelica",68,1958,Delfines de las Condes,2,"1:08,00",68000,"57,27",57270,valid,"2 Tapia, Angelica 68 Delfines de las Condes 1:08,00 57,27"
6,23,2,women 65-69 50 LC Meter backstroke,"Bruzzone, Wanda",67,1959,Ironswim Master,3,"1:04,00",64000,"1:10,88",70880,valid,"3 Bruzzone, Wanda 67 Ironswim Master 1:04,00 1:10,88"
6,24,2,women 65-69 50 LC Meter backstroke,"Alarcon, Silvia",68,1958,Natacion Master Recoleta,4,"1:10,00",70000,"1:10,96",70960,valid,"4 Alarcon, Silvia 68 Natacion Master Recoleta 1:10,00 1:10,96"
6,25,2,women 65-69 50 LC Meter backstroke,"Rojo, Yiakelin",65,1961,Youtopia,5,"55,00",55000,"1:12,07",72070,valid,"5 Rojo, Yiakelin 65 Youtopia 55,00 1:12,07"
6,26,2,women 65-69 50 LC Meter backstroke,"Quezada, Cristina",66,1960,Aquamaster Chillan,6,"1:09,00",69000,"1:14,85",74850,valid,"6 Quezada, Cristina 66 Aquamaster Chillan 1:09,00 1:14,85"
6,28,2,women 70-74 50 LC Meter backstroke,"Bonta, Maureen",72,1954,Stadio Italiano,1,"57,00",57000,"53,01",53010,valid,"1 Bonta, Maureen 72 Stadio Italiano 57,00 53,01"
6,29,2,women 70-74 50 LC Meter backstroke,"Lorca, Maria Luisa",71,1955,Stadio Italiano,2,"1:00,00",60000,"1:03,69",63690,valid,"2 Lorca, Maria Luisa 71 Stadio Italiano 1:00,00 1:03,69"
6,30,2,women 70-74 50 LC Meter backstroke,"Adaros, Gladys",72,1954,Delfines de las Condes,3,"1:10,00",70000,"1:16,55",76550,valid,"3 Adaros, Gladys 72 Delfines de las Condes 1:10,00 1:16,55"
6,31,2,women 70-74 50 LC Meter backstroke,"Munñoz, Maria",70,1956,Nunoa Master,4,"1:08,40",68400,"1:16,75",76750,valid,"4 Munñoz, Maria 70 Nunoa Master 1:08,40 1:16,75"
6,32,2,women 70-74 50 LC Meter backstroke,"Toro, Soledad",72,1954,Master Providencia,5,"1:30,00",90000,"1:29,54",89540,valid,"5 Toro, Soledad 72 Master Providencia 1:30,00 1:29,54"
6,34,2,women 75-79 50 LC Meter backstroke,"Ilic, Patricia",79,1947,Stadio Italiano,1,"1:00,00",60000,"53,47",53470,valid,"1 Ilic, Patricia 79 Stadio Italiano 1:00,00 53,47"
6,36,2,women 85-89 50 LC Meter backstroke,"Kosche, Ingrid",87,1939,Delfines de las Condes,1,"1:18,00",78000,"1:15,45",75450,valid,"1 Kosche, Ingrid 87 Delfines de las Condes 1:18,00 1:15,45"
6,37,2,women 85-89 50 LC Meter backstroke,"Escudero, Oriele",85,1941,Nunoa Master,2,"1:13,00",73000,"1:23,22",83220,valid,"2 Escudero, Oriele 85 Nunoa Master 1:13,00 1:23,22"
6,39,2,men 20-24 50 LC Meter backstroke,"Gonzalez, Cristopher",23,2003,Nunoa Master,1,"40,00",40000,"38,22",38220,valid,"1 Gonzalez, Cristopher 23 Nunoa Master 40,00 38,22"
6,41,2,men 25-29 50 LC Meter backstroke,"Salavery, Matias",29,1997,Squadra Proswim,1,"31,00",31000,"31,96",31960,valid,"1 Salavery, Matias 29 Squadra Proswim 31,00 31,96"
6,42,2,men 25-29 50 LC Meter backstroke,"Figueroa, Simon",29,1997,Goura Swim Team,2,"31,90",31900,"32,60",32600,valid,"2 Figueroa, Simon 29 Goura Swim Team 31,90 32,60"
6,43,2,men 25-29 50 LC Meter backstroke,"Zamora, Icaro",28,1998,Goura Swim Team,3,"31,50",31500,"32,65",32650,valid,"3 Zamora, Icaro 28 Goura Swim Team 31,50 32,65"
6,44,2,men 25-29 50 LC Meter backstroke,"Gomez, Cristobal",25,2001,Condrictios Team,4,"43,57",43570,"43,57",43570,valid,"4 Gomez, Cristobal 25 Condrictios Team 43,57 43,57"
6,46,2,men 30-34 50 LC Meter backstroke,"Torres, Sergio",32,1994,Lozada Swim Team,1,"29,30",29300,"31,36",31360,valid,"1 Torres, Sergio 32 Lozada Swim Team 29,30 31,36"
6,47,2,men 30-34 50 LC Meter backstroke,"Garcia, Jose",33,1993,Lozada Swim Team,2,"32,00",32000,"31,84",31840,valid,"2 Garcia, Jose 33 Lozada Swim Team 32,00 31,84"
6,48,2,men 30-34 50 LC Meter backstroke,"Castanñeda, Alejandro",34,1992,Squadra Proswim,3,"33,00",33000,"34,92",34920,valid,"3 Castanñeda, Alejandro 34 Squadra Proswim 33,00 34,92"
6,49,2,men 30-34 50 LC Meter backstroke,"Neira, Octavio",32,1994,Master Providencia,4,"35,00",35000,"35,05",35050,valid,"4 Neira, Octavio 32 Master Providencia 35,00 35,05"
6,50,2,men 30-34 50 LC Meter backstroke,"Jorquera, Cristian",31,1995,Master U de Chile,5,"43,00",43000,"42,43",42430,valid,"5 Jorquera, Cristian 31 Master U de Chile 43,00 42,43"
